transaction_ref,merchant_id_raw,customer_id_raw,amount_raw,status_raw,payment_method_raw,channel_raw,created_at_raw,source_system
TX-00007357,144,944,3474.02,SUCCESS,Transfer,Web,2026-08-14 06:55:00,partner_feed
TX-00007358,206,1382,2655.72,SUCCESS,USSD,Mobile,2026-02-20 02:42:00,partner_feed
TX-00007359,426,724,1642.64,failed,USSD,Mobile,2026-11-18 14:45:00,partner_feed
TX-00007360,238,1168,7877.49,success,USSD,Web,2026-09-05 04:53:00,pos_gateway
TX-00007361,443,1627,2038.9,SUCCESS,Card,POS,2026-10-22 22:40:00,switch_api
TX-00007362,404,62,4153.98,success,USSD,Web,2026-01-09 11:05:00,pos_gateway
TX-00007363,419,836,5063.35,FAILED,USSD,POS,2026-07-03 17:20:00,partner_feed
TX-00007364,164,176,2258.28,failed,Transfer,Web,2026-03-08 08:07:00,mobile_app
TX-00007365,130,1776,5009.07,error,Card,Mobile,2026-02-09 04:55:00,partner_feed
TX-00007366,51,1296,4368.2,success,USSD,Mobile,2026-06-12 03:07:00,switch_api
TX-00007367,366,544,7072.59,failed,USSD,Mobile,2026-01-01 13:40:00,partner_feed
TX-00007368,94,559,2357.43,SUCCESS,USSD,POS,2026-11-24 18:09:00,partner_feed
TX-00007369,345,1843,1567.23,failed,USSD,Mobile,2026-11-09 07:38:00,partner_feed
TX-00007370,179,1442,2315.21,SUCCESS,USSD,Web,2026-06-04 04:56:00,pos_gateway
TX-00007371,23,1946,3309.08,failed,Card,Web,2026-11-07 17:49:00,switch_api
TX-00007372,238,319,3069.0,failed,Card,POS,2026-08-02 11:22:00,pos_gateway
TX-00007373,466,525,2448.62,SUCCESS,Card,Web,2026-11-11 19:23:00,pos_gateway
TX-00007374,222,949,1147.57,failed,USSD,Web,2026-12-10 21:34:00,partner_feed
TX-00007375,228,436,3771.55,failed,USSD,POS,2026-07-01 05:01:00,partner_feed
TX-00007376,427,1575,7991.81,failed,USSD,Web,2026-10-18 23:13:00,mobile_app
TX-00007377,106,1364,3759.82,success,Card,Web,2026-01-18 12:12:00,partner_feed
TX-00007378,48,526,4042.29,success,Transfer,Web,2026-08-07 04:27:00,switch_api
TX-00007379,459,1405,3968.81,SUCCESS,USSD,POS,2026-08-18 05:04:00,partner_feed
TX-00007380,482,1353,3635.58,error,USSD,POS,2026-02-01 01:42:00,partner_feed
TX-00007381,136,808,4749.68,FAILED,USSD,Web,2026-11-03 16:43:00,partner_feed
TX-00007382,343,560,3632.54,FAILED,Card,Mobile,2026-10-31 02:42:00,switch_api
TX-00007383,62,1538,2549.52,SUCCESS,Transfer,POS,2026-06-17 06:51:00,mobile_app
TX-00007384,217,1025,2002.21,SUCCESS,USSD,POS,2026-05-23 00:17:00,pos_gateway
TX-00007385,179,1551,2632.04,SUCCESS,Transfer,Mobile,2026-02-25 22:31:00,mobile_app
TX-00007386,74,1810,3487.93,failed,Transfer,Mobile,2026-09-18 08:53:00,partner_feed
TX-00007387,377,1822,2545.18,FAILED,Transfer,POS,2026-09-22 22:16:00,mobile_app
TX-00007388,6,972,3488.3,error,Card,Mobile,2026-09-23 12:40:00,switch_api
TX-00007389,256,361,3712.92,error,USSD,POS,2026-08-29 17:32:00,mobile_app
TX-00007390,237,1723,4521.46,FAILED,Transfer,Mobile,2026-10-23 12:40:00,partner_feed
TX-00007391,348,1977,5661.24,success,Card,Mobile,2026-09-30 18:17:00,partner_feed
TX-00007392,134,1249,3099.52,error,Card,Mobile,2026-02-02 02:25:00,partner_feed
TX-00007393,478,485,1550.16,success,USSD,Web,2026-09-02 00:06:00,pos_gateway
TX-00007394,493,1878,2508.52,FAILED,Transfer,Web,2026-11-10 08:19:00,mobile_app
TX-00007395,115,1189,3047.36,success,USSD,Web,2026-04-04 02:02:00,switch_api
TX-00007396,310,1714,1190.48,failed,Transfer,Web,2026-08-18 05:04:00,pos_gateway
TX-00007397,32,1336,5968.99,FAILED,Card,Web,2026-01-07 00:15:00,pos_gateway
TX-00007398,474,242,3200.91,success,Transfer,Mobile,2026-09-16 20:52:00,switch_api
TX-00007399,133,116,3607.16,FAILED,USSD,Web,2026-05-22 13:44:00,switch_api
TX-00007400,154,1719,5900.33,error,Card,POS,2026-11-14 03:44:00,pos_gateway
TX-00007401,335,746,2175.31,SUCCESS,USSD,Mobile,2026-09-27 18:02:00,partner_feed
TX-00007402,324,1374,3971.98,SUCCESS,USSD,Web,2026-09-30 13:34:00,mobile_app
TX-00007403,82,989,2821.62,SUCCESS,USSD,Web,2026-12-05 23:17:00,partner_feed
TX-00007404,236,961,2718.83,success,Transfer,Web,2026-06-10 10:36:00,mobile_app
TX-00007405,304,1198,2026.17,success,Transfer,POS,2026-07-08 04:07:00,pos_gateway
TX-00007406,301,1885,6855.47,error,Transfer,Mobile,2026-09-10 10:58:00,switch_api
TX-00007407,150,1442,2470.68,error,Card,Web,2026-04-29 13:38:00,switch_api
TX-00007408,337,261,4229.05,error,Card,POS,2026-01-19 01:38:00,switch_api
TX-00007409,66,801,1167.36,error,USSD,POS,2026-03-19 05:44:00,partner_feed
TX-00007410,135,862,5377.58,success,Card,POS,2026-10-24 20:49:00,pos_gateway
TX-00007411,389,1117,5044.76,error,Transfer,POS,2026-06-08 05:13:00,mobile_app
TX-00007412,247,172,3129.78,SUCCESS,USSD,Mobile,2026-07-01 22:38:00,switch_api
TX-00007413,137,354,2661.19,failed,Card,Mobile,2026-07-11 14:53:00,mobile_app
TX-00007414,212,1542,3640.95,success,Transfer,Web,2026-10-17 23:53:00,mobile_app
TX-00007415,286,1229,9361.82,SUCCESS,Card,POS,2026-05-03 07:58:00,mobile_app
TX-00007416,453,266,1234.45,error,Transfer,Mobile,2026-05-12 15:06:00,partner_feed
TX-00007417,14,1781,4407.28,FAILED,Card,POS,2026-09-01 06:39:00,pos_gateway
TX-00007418,76,1121,1889.73,SUCCESS,USSD,POS,2026-10-07 12:57:00,pos_gateway
TX-00007419,487,295,2951.42,error,Transfer,Mobile,2026-05-10 21:53:00,partner_feed
TX-00007420,192,1488,2633.48,SUCCESS,Transfer,Mobile,2026-02-07 19:37:00,partner_feed
TX-00007421,249,1932,2406.29,SUCCESS,Transfer,Mobile,2026-04-20 08:14:00,mobile_app
TX-00007422,378,1022,2965.4,failed,Transfer,Web,2026-11-06 15:43:00,mobile_app
TX-00007423,18,932,1690.73,SUCCESS,USSD,POS,2026-04-27 20:34:00,switch_api
TX-00007424,6,1891,4987.0,success,USSD,Web,2026-10-04 01:10:00,switch_api
TX-00007425,280,101,1215.52,error,Transfer,Web,2026-07-11 15:11:00,partner_feed
TX-00007426,159,1677,3904.49,failed,Card,Mobile,2026-09-27 10:31:00,mobile_app
TX-00007427,57,1333,2531.92,success,Transfer,Mobile,2026-07-17 16:15:00,switch_api
TX-00007428,1,1152,1659.94,error,USSD,Web,2026-02-09 15:20:00,partner_feed
TX-00007429,252,1647,3298.4,failed,Transfer,Web,2026-08-05 11:10:00,partner_feed
TX-00007430,302,435,1368.57,FAILED,USSD,Mobile,2026-01-29 21:37:00,partner_feed
TX-00007431,100,1700,3040.74,FAILED,USSD,Web,2026-05-18 05:38:00,partner_feed
TX-00007432,170,497,1463.46,SUCCESS,Card,Web,2026-10-05 17:23:00,partner_feed
TX-00007433,142,1524,3754.22,error,Transfer,POS,2026-06-11 04:14:00,pos_gateway
TX-00007434,246,1183,1877.73,SUCCESS,Card,Mobile,2026-12-13 20:34:00,partner_feed
TX-00007435,457,349,2379.16,error,Card,Mobile,2026-12-01 22:00:00,switch_api
TX-00007436,1,372,3452.92,SUCCESS,Transfer,Web,2026-05-06 14:01:00,pos_gateway
TX-00007437,454,1309,2025.82,FAILED,Card,Web,2026-07-20 00:51:00,mobile_app
TX-00007438,166,1974,2895.8,SUCCESS,Card,Mobile,2026-01-19 07:20:00,mobile_app
TX-00007439,164,1861,1398.4,success,Transfer,Web,2026-01-04 03:47:00,pos_gateway
TX-00007440,214,55,4086.47,error,Transfer,Mobile,2026-10-01 15:08:00,partner_feed
TX-00007441,305,156,7204.47,failed,Transfer,Mobile,2026-03-01 15:42:00,partner_feed
TX-00007442,121,2000,12041.38,FAILED,Transfer,POS,2026-06-14 03:59:00,mobile_app
TX-00007443,59,1243,3119.99,error,Card,Web,2026-07-31 09:21:00,mobile_app
TX-00007444,369,475,4420.92,FAILED,Transfer,Web,2026-06-26 11:16:00,pos_gateway
TX-00007445,226,1323,1223.76,error,USSD,Web,2026-08-12 13:11:00,partner_feed
TX-00007446,154,1037,6319.32,error,USSD,Mobile,2026-10-21 13:01:00,mobile_app
TX-00007447,336,1787,4394.52,failed,Transfer,POS,2026-11-25 19:54:00,pos_gateway
TX-00007448,410,1294,2340.3,error,USSD,Web,2026-02-11 05:25:00,mobile_app
TX-00007449,491,1624,5533.58,error,Transfer,POS,2026-04-07 02:23:00,partner_feed
TX-00007450,433,1157,2624.81,failed,Card,Web,2026-03-30 12:44:00,partner_feed
TX-00007451,245,977,2370.81,FAILED,Transfer,POS,2026-04-02 09:02:00,partner_feed
TX-00007452,81,163,3780.71,SUCCESS,Card,Mobile,2026-08-22 02:14:00,mobile_app
TX-00007453,234,911,1751.67,failed,Transfer,POS,2026-07-07 14:00:00,switch_api
TX-00007454,281,1549,4968.2,error,USSD,Web,2026-12-04 19:00:00,mobile_app
TX-00007455,253,1214,1758.13,error,Card,POS,2026-05-16 22:03:00,pos_gateway
TX-00007456,305,83,1763.35,success,Card,Web,2026-10-24 08:37:00,switch_api
TX-00007457,147,719,1891.56,success,Transfer,POS,2026-04-27 09:29:00,partner_feed
TX-00007458,282,747,4357.92,failed,Card,Web,2026-04-28 06:25:00,switch_api
TX-00007459,115,568,2189.9,failed,Card,Web,2026-07-28 03:10:00,partner_feed
TX-00007460,441,1347,1519.3,FAILED,Card,POS,2026-02-15 18:15:00,pos_gateway
TX-00007461,120,506,2202.09,success,Transfer,Web,2026-08-11 02:51:00,pos_gateway
TX-00007462,191,1797,2933.58,SUCCESS,USSD,Web,2026-03-15 14:39:00,partner_feed
TX-00007463,478,1858,1651.62,error,USSD,Mobile,2026-04-25 05:45:00,switch_api
TX-00007464,203,1661,1675.99,SUCCESS,USSD,POS,2026-07-27 15:32:00,switch_api
TX-00007465,207,1877,8566.79,success,USSD,Web,2026-08-05 10:02:00,partner_feed
TX-00007466,323,667,1938.59,FAILED,USSD,Mobile,2026-10-06 03:07:00,pos_gateway
TX-00007467,360,1612,2536.34,FAILED,Card,Web,2026-10-11 08:36:00,partner_feed
TX-00007468,25,1205,2480.91,FAILED,Transfer,POS,2026-04-01 03:07:00,pos_gateway
TX-00007469,224,1732,2414.68,FAILED,Transfer,POS,2026-11-12 21:32:00,partner_feed
TX-00007470,292,1022,4067.05,error,Transfer,Web,2026-08-28 07:58:00,switch_api
TX-00007471,451,1545,4788.97,success,USSD,Mobile,2026-10-15 23:32:00,mobile_app
TX-00007472,187,1356,2558.11,success,Transfer,Mobile,2026-04-12 00:19:00,pos_gateway
TX-00007473,205,322,1606.42,error,USSD,Mobile,2026-08-07 16:08:00,switch_api
TX-00007474,42,36,5637.64,FAILED,USSD,POS,2026-09-07 20:42:00,pos_gateway
TX-00007475,487,303,2842.19,FAILED,Transfer,POS,2026-09-09 03:00:00,partner_feed
TX-00007476,82,708,7080.93,failed,Transfer,POS,2026-07-08 03:48:00,switch_api
TX-00007477,319,624,969.91,success,USSD,Web,2026-05-02 02:00:00,partner_feed
TX-00007478,62,139,3286.9,FAILED,Transfer,Web,2026-07-01 23:58:00,pos_gateway
TX-00007479,283,1721,7779.93,FAILED,Card,Web,2026-08-01 15:32:00,mobile_app
TX-00007480,47,1468,2498.31,error,USSD,Web,2026-07-21 13:34:00,switch_api
TX-00007481,344,1026,2663.12,failed,Card,Web,2026-07-04 05:40:00,mobile_app
TX-00007482,162,1567,3455.62,SUCCESS,USSD,Mobile,2026-09-17 04:09:00,switch_api
TX-00007483,101,1519,2254.32,FAILED,Transfer,Mobile,2026-05-13 17:37:00,partner_feed
TX-00007484,224,1069,2550.29,SUCCESS,USSD,Web,2026-02-21 16:14:00,switch_api
TX-00007485,233,1518,2517.68,success,Transfer,POS,2026-10-08 03:19:00,pos_gateway
TX-00007486,24,838,2178.28,error,Transfer,Web,2026-11-07 05:22:00,pos_gateway
TX-00007487,400,264,5510.6,error,Card,Web,2026-01-24 14:27:00,partner_feed
TX-00007488,125,1133,3753.86,FAILED,Card,POS,2026-07-19 08:12:00,partner_feed
TX-00007489,484,1067,3378.93,failed,Card,Web,2026-11-11 22:56:00,pos_gateway
TX-00007490,148,1967,4466.17,error,Card,Web,2026-02-10 15:31:00,switch_api
TX-00007491,243,212,2611.87,FAILED,Card,POS,2026-03-23 01:56:00,partner_feed
TX-00007492,99,1160,2024.14,success,USSD,Web,2026-09-08 16:06:00,pos_gateway
TX-00007493,209,1146,2205.45,failed,USSD,Mobile,2026-01-13 03:19:00,pos_gateway
TX-00007494,218,1595,2983.62,error,Card,Web,2026-11-10 05:52:00,partner_feed
TX-00007495,102,1098,1755.3,FAILED,Transfer,Web,2026-02-28 22:33:00,partner_feed
TX-00007496,479,818,2321.27,FAILED,Transfer,Web,2026-01-17 17:19:00,mobile_app
TX-00007497,183,920,2302.94,SUCCESS,USSD,Web,2026-07-25 09:22:00,mobile_app
TX-00007498,416,7,8623.77,failed,USSD,Mobile,2026-02-06 14:02:00,partner_feed
TX-00007499,461,1350,744.78,SUCCESS,Transfer,POS,2026-06-25 06:27:00,mobile_app
TX-00007500,92,673,2724.91,error,USSD,Mobile,2026-01-15 05:39:00,switch_api
TX-00007501,322,1108,7064.57,failed,Transfer,Mobile,2026-01-10 09:21:00,partner_feed
TX-00007502,109,702,3168.21,FAILED,USSD,Web,2026-02-25 01:37:00,mobile_app
TX-00007503,242,1289,4344.69,SUCCESS,Card,Mobile,2026-10-13 12:19:00,switch_api
TX-00007504,148,1928,3133.52,success,Card,Web,2026-02-25 16:12:00,switch_api
TX-00007505,31,1617,2135.24,FAILED,USSD,Web,2026-05-15 15:47:00,pos_gateway
TX-00007506,208,777,971.7,success,USSD,Mobile,2026-02-12 13:51:00,switch_api
TX-00007507,393,1394,3303.47,success,Card,Web,2026-06-05 20:59:00,mobile_app
TX-00007508,196,1985,2022.72,FAILED,Card,POS,2026-08-18 06:17:00,mobile_app
TX-00007509,361,565,1997.86,FAILED,USSD,Mobile,2026-01-07 01:27:00,mobile_app
TX-00007510,22,85,2322.75,failed,Transfer,Mobile,2026-01-17 09:33:00,mobile_app
TX-00007511,486,1313,7132.6,error,USSD,POS,2026-01-13 08:22:00,pos_gateway
TX-00007512,245,48,9921.1,FAILED,USSD,Mobile,2026-08-16 23:45:00,switch_api
TX-00007513,334,788,3322.94,failed,USSD,Web,2026-12-04 10:57:00,pos_gateway
TX-00007514,224,1330,2362.83,failed,USSD,Mobile,2026-05-01 21:21:00,switch_api
TX-00007515,348,462,1654.72,FAILED,Card,Mobile,2026-12-02 01:49:00,pos_gateway
TX-00007516,150,998,3767.89,SUCCESS,Card,Web,2026-05-27 21:23:00,mobile_app
TX-00007517,395,1045,7269.57,success,Transfer,POS,2026-04-29 09:42:00,pos_gateway
TX-00007518,179,133,2634.19,failed,USSD,Mobile,2026-03-27 19:41:00,pos_gateway
TX-00007519,140,1325,907.33,error,USSD,Mobile,2026-04-05 21:27:00,partner_feed
TX-00007520,360,508,4167.31,error,Card,POS,2026-05-27 03:17:00,switch_api
TX-00007521,183,434,4879.02,error,USSD,Mobile,2026-04-05 14:36:00,switch_api
TX-00007522,360,1993,1348.94,error,USSD,Mobile,2026-04-10 11:28:00,partner_feed
TX-00007523,324,340,3255.96,failed,Card,Web,2026-06-30 12:29:00,switch_api
TX-00007524,295,772,3735.41,success,USSD,Web,2026-09-08 06:48:00,switch_api
TX-00007525,297,1029,2873.96,FAILED,Card,POS,2026-07-25 13:48:00,partner_feed
TX-00007526,8,1951,2007.44,error,USSD,POS,2026-10-28 05:46:00,partner_feed
TX-00007527,492,1093,4954.09,error,Card,POS,2026-05-28 22:10:00,switch_api
TX-00007528,440,1284,2436.48,error,Transfer,Web,2026-03-25 16:13:00,switch_api
TX-00007529,93,1126,1418.57,success,Transfer,POS,2026-09-05 08:22:00,switch_api
TX-00007530,130,667,1069.84,failed,Transfer,Web,2026-05-19 17:25:00,pos_gateway
TX-00007531,225,475,5599.46,success,Card,Web,2026-05-15 14:25:00,pos_gateway
TX-00007532,56,261,4057.54,FAILED,Transfer,Mobile,2026-06-03 12:54:00,partner_feed
TX-00007533,89,1578,3115.01,SUCCESS,USSD,Web,2026-05-24 16:36:00,partner_feed
TX-00007534,382,1309,2391.95,error,Transfer,Web,2026-10-16 06:40:00,mobile_app
TX-00007535,20,1138,2288.15,success,USSD,Mobile,2026-05-13 11:27:00,partner_feed
TX-00007536,239,1851,1740.86,SUCCESS,USSD,POS,2026-02-13 14:14:00,switch_api
TX-00007537,173,1586,2402.52,FAILED,Card,Web,2026-10-04 03:23:00,switch_api
TX-00007538,143,354,1032.73,FAILED,Card,Web,2026-11-22 10:11:00,mobile_app
TX-00007539,45,1837,2063.11,FAILED,Transfer,POS,2026-06-13 00:54:00,mobile_app
TX-00007540,393,215,2551.74,failed,Card,Web,2026-04-06 13:41:00,mobile_app
TX-00007541,496,707,4043.8,error,USSD,Mobile,2026-04-14 09:00:00,pos_gateway
TX-00007542,463,1622,2922.04,FAILED,USSD,Mobile,2026-08-07 07:20:00,mobile_app
TX-00007543,189,527,4435.79,success,USSD,Mobile,2026-09-23 04:51:00,switch_api
TX-00007544,113,1909,5852.17,FAILED,USSD,POS,2026-11-01 02:17:00,mobile_app
TX-00007545,260,994,5059.81,FAILED,Card,POS,2026-08-05 14:38:00,pos_gateway
TX-00007546,281,1655,3771.6,SUCCESS,Transfer,POS,2026-10-23 02:59:00,partner_feed
TX-00007547,167,1508,2998.69,SUCCESS,Transfer,POS,2026-12-05 22:23:00,partner_feed
TX-00007548,214,5,1825.49,FAILED,Transfer,Mobile,2026-09-01 23:34:00,switch_api
TX-00007549,224,536,4315.52,failed,Card,POS,2026-04-24 05:29:00,partner_feed
TX-00007550,64,390,6904.12,failed,Card,Web,2026-09-10 14:26:00,pos_gateway
TX-00007551,181,700,3537.07,FAILED,Card,Mobile,2026-04-29 12:41:00,pos_gateway
TX-00007552,419,1935,7774.7,FAILED,USSD,POS,2026-02-22 04:51:00,switch_api
TX-00007553,274,524,1390.22,success,USSD,Web,2026-03-17 15:58:00,mobile_app
TX-00007554,432,19,1673.91,error,USSD,Web,2026-01-27 08:35:00,mobile_app
TX-00007555,68,1784,4571.52,failed,Card,Web,2026-12-05 12:07:00,mobile_app
TX-00007556,189,824,3402.09,error,USSD,Mobile,2026-01-03 09:55:00,switch_api
TX-00007557,464,561,5749.63,error,Card,Mobile,2026-07-05 21:17:00,switch_api
TX-00007558,81,965,2957.99,success,Card,Web,2026-06-09 16:33:00,pos_gateway
TX-00007559,158,67,1931.42,SUCCESS,USSD,Mobile,2026-03-16 19:52:00,pos_gateway
TX-00007560,272,1918,2679.01,success,USSD,POS,2026-06-27 22:26:00,pos_gateway
TX-00007561,241,325,1385.28,FAILED,Card,POS,2026-05-29 01:52:00,pos_gateway
TX-00007562,210,257,1695.45,FAILED,Transfer,Mobile,2026-11-16 19:35:00,partner_feed
TX-00007563,150,890,4847.52,error,Transfer,Mobile,2026-06-09 19:44:00,switch_api
TX-00007564,325,1730,4611.89,failed,Transfer,Mobile,2026-07-31 09:39:00,partner_feed
TX-00007565,362,938,3574.22,failed,USSD,Mobile,2026-08-22 01:50:00,pos_gateway
TX-00007566,149,550,1260.75,error,USSD,POS,2026-07-29 09:58:00,switch_api
TX-00007567,214,1002,2491.89,failed,USSD,Web,2026-03-15 06:35:00,pos_gateway
TX-00007568,425,1491,1615.66,FAILED,Transfer,Mobile,2026-11-12 10:07:00,mobile_app
TX-00007569,418,1237,5368.3,success,USSD,Web,2026-09-16 06:06:00,pos_gateway
TX-00007570,333,866,2226.39,FAILED,USSD,Mobile,2026-05-28 05:09:00,pos_gateway
TX-00007571,96,66,1732.16,SUCCESS,Card,Web,2026-10-05 21:26:00,switch_api
TX-00007572,366,1457,3025.7,SUCCESS,Card,Web,2026-11-25 09:17:00,partner_feed
TX-00007573,8,700,2164.45,SUCCESS,Transfer,POS,2026-08-06 07:33:00,pos_gateway
TX-00007574,349,1094,6259.6,SUCCESS,Card,POS,2026-07-21 21:58:00,switch_api
TX-00007575,164,1630,2064.4,success,USSD,POS,2026-08-27 04:21:00,switch_api
TX-00007576,207,573,1480.87,error,Card,POS,2026-05-25 21:53:00,pos_gateway
TX-00007577,70,1102,1015.91,success,Card,Mobile,2026-06-04 03:30:00,pos_gateway
TX-00007578,271,1714,2935.42,error,USSD,Web,2026-07-02 07:28:00,pos_gateway
TX-00007579,57,725,2250.79,failed,USSD,POS,2026-01-27 04:49:00,partner_feed
TX-00007580,466,194,1459.06,failed,Transfer,POS,2026-07-18 03:05:00,mobile_app
TX-00007581,45,1762,5402.48,failed,USSD,POS,2026-10-22 14:11:00,switch_api
TX-00007582,194,1587,4161.47,FAILED,Card,Mobile,2026-09-03 07:19:00,partner_feed
TX-00007583,94,483,2939.2,FAILED,Transfer,POS,2026-11-05 00:44:00,mobile_app
TX-00007584,20,1947,5896.79,SUCCESS,Transfer,Mobile,2026-05-25 14:35:00,pos_gateway
TX-00007585,74,637,4151.68,FAILED,USSD,Mobile,2026-10-22 19:36:00,pos_gateway
TX-00007586,478,1892,1975.49,failed,Card,Mobile,2026-02-22 15:35:00,pos_gateway
TX-00007587,491,1831,1772.93,FAILED,USSD,POS,2026-11-13 07:54:00,pos_gateway
TX-00007588,23,1957,4487.23,FAILED,Card,POS,2026-05-03 19:48:00,switch_api
TX-00007589,149,68,3634.34,success,Transfer,Web,2026-07-12 17:40:00,partner_feed
TX-00007590,334,37,3245.01,FAILED,Card,Mobile,2026-12-03 03:18:00,switch_api
TX-00007591,289,1253,1952.28,FAILED,USSD,Web,2026-01-14 12:47:00,pos_gateway
TX-00007592,490,866,4039.89,error,Transfer,Web,2026-11-12 18:13:00,mobile_app
TX-00007593,274,440,2043.16,FAILED,USSD,POS,2026-01-19 01:33:00,partner_feed
TX-00007594,477,1658,2832.76,SUCCESS,Card,Web,2026-07-22 20:28:00,switch_api
TX-00007595,489,463,6145.48,FAILED,Card,POS,2026-06-11 02:50:00,partner_feed
TX-00007596,473,575,2142.19,SUCCESS,USSD,POS,2026-01-31 03:08:00,pos_gateway
TX-00007597,6,1235,1357.64,SUCCESS,Card,POS,2026-08-14 09:57:00,mobile_app
TX-00007598,405,1514,1761.16,FAILED,Card,Web,2026-11-04 20:15:00,switch_api
TX-00007599,4,1296,4900.78,SUCCESS,USSD,Web,2026-06-25 15:03:00,partner_feed
TX-00007600,263,1691,3385.87,failed,USSD,Web,2026-04-14 22:00:00,pos_gateway
TX-00007601,119,345,2794.93,FAILED,Card,Mobile,2026-01-23 23:28:00,switch_api
TX-00007602,170,1924,2311.04,SUCCESS,Card,Mobile,2026-11-20 22:49:00,pos_gateway
TX-00007603,70,1178,3799.71,FAILED,USSD,Mobile,2026-03-04 23:00:00,pos_gateway
TX-00007604,168,525,1949.73,success,Card,Web,2026-10-08 15:49:00,pos_gateway
TX-00007605,351,1948,3473.2,failed,Transfer,Web,2026-07-20 11:48:00,mobile_app
TX-00007606,329,175,2068.07,error,USSD,Web,2026-03-27 11:03:00,mobile_app
TX-00007607,308,550,1902.97,FAILED,USSD,POS,2026-05-12 10:31:00,switch_api
TX-00007608,417,1289,2167.34,error,Card,Mobile,2026-06-23 03:26:00,mobile_app
TX-00007609,220,444,2470.8,FAILED,Transfer,Mobile,2026-10-02 08:22:00,pos_gateway
TX-00007610,432,718,2909.06,failed,USSD,Mobile,2026-06-24 01:11:00,mobile_app
TX-00007611,9,574,3353.39,failed,USSD,POS,2026-08-25 01:08:00,partner_feed
TX-00007612,20,28,471.45,FAILED,USSD,Web,2026-05-12 09:19:00,switch_api
TX-00007613,298,112,1990.57,SUCCESS,Card,Web,2026-08-13 16:03:00,pos_gateway
TX-00007614,323,1800,2450.91,success,Card,Web,2026-02-04 14:02:00,switch_api
TX-00007615,99,430,6326.68,SUCCESS,Card,Web,2026-04-13 22:43:00,partner_feed
TX-00007616,216,542,1737.15,success,Card,POS,2026-07-31 10:06:00,switch_api
TX-00007617,208,64,3233.75,success,USSD,Mobile,2026-04-24 17:38:00,pos_gateway
TX-00007618,471,428,6295.03,failed,Card,POS,2026-12-02 10:18:00,partner_feed
TX-00007619,90,1658,1546.14,FAILED,Card,Mobile,2026-03-02 13:51:00,pos_gateway
TX-00007620,199,1523,3630.0,failed,Card,Web,2026-01-29 03:07:00,partner_feed
TX-00007621,480,465,1995.93,SUCCESS,Card,Web,2026-11-02 01:30:00,switch_api
TX-00007622,27,1852,2316.2,error,Card,POS,2026-04-17 14:49:00,switch_api
TX-00007623,33,974,1995.09,success,USSD,Web,2026-01-03 20:10:00,switch_api
TX-00007624,407,1193,2067.45,failed,Transfer,Web,2026-08-08 04:55:00,mobile_app
TX-00007625,172,1562,11625.5,success,USSD,Mobile,2026-01-17 19:42:00,mobile_app
TX-00007626,284,151,4547.02,error,USSD,POS,2026-01-11 12:01:00,switch_api
TX-00007627,425,1551,5171.25,failed,Transfer,Web,2026-11-03 09:11:00,pos_gateway
TX-00007628,184,323,3812.33,FAILED,Card,Web,2026-08-21 04:11:00,mobile_app
TX-00007629,242,1638,1335.25,FAILED,Card,Web,2026-02-01 16:27:00,pos_gateway
TX-00007630,57,492,3631.78,success,Card,Mobile,2026-04-07 00:32:00,pos_gateway
TX-00007631,476,1992,5097.29,error,Transfer,Web,2026-10-21 13:26:00,switch_api
TX-00007632,204,849,1945.55,failed,USSD,Web,2026-01-20 18:40:00,switch_api
TX-00007633,151,1191,4830.3,SUCCESS,Card,Web,2026-03-03 08:39:00,partner_feed
TX-00007634,228,589,4239.36,success,USSD,Web,2026-06-10 07:24:00,switch_api
TX-00007635,242,176,7525.26,FAILED,Transfer,POS,2026-05-14 16:42:00,pos_gateway
TX-00007636,366,1016,2419.0,error,USSD,Web,2026-02-16 18:53:00,mobile_app
TX-00007637,202,250,1721.92,failed,USSD,Web,2026-03-01 10:11:00,switch_api
TX-00007638,418,1493,2487.88,error,Card,POS,2026-05-27 00:22:00,partner_feed
TX-00007639,163,1774,6110.63,success,Card,POS,2026-02-08 13:16:00,mobile_app
TX-00007640,371,539,1194.88,success,Card,Web,2026-03-01 03:47:00,mobile_app
TX-00007641,455,626,1059.78,FAILED,Transfer,POS,2026-05-13 14:57:00,switch_api
TX-00007642,345,1916,3117.22,SUCCESS,Transfer,POS,2026-11-30 06:04:00,partner_feed
TX-00007643,431,1813,2389.18,failed,Card,Mobile,2026-11-23 02:45:00,switch_api
TX-00007644,210,824,2992.5,error,Transfer,Web,2026-09-06 10:50:00,mobile_app
TX-00007645,28,1112,4782.2,failed,Transfer,Mobile,2026-08-27 08:27:00,switch_api
TX-00007646,131,16,2261.35,success,USSD,POS,2026-03-11 22:12:00,partner_feed
TX-00007647,453,1857,1168.52,success,Transfer,POS,2026-05-27 20:14:00,partner_feed
TX-00007648,106,1332,8285.32,success,Card,POS,2026-02-07 23:05:00,pos_gateway
TX-00007649,110,1091,1810.55,SUCCESS,Card,Mobile,2026-06-14 13:04:00,switch_api
TX-00007650,84,61,1755.45,SUCCESS,Transfer,Web,2026-06-15 16:31:00,partner_feed
TX-00007651,489,1718,5176.37,FAILED,Transfer,POS,2026-05-11 05:14:00,switch_api
TX-00007652,292,131,2459.6,failed,Transfer,POS,2026-01-24 04:11:00,partner_feed
TX-00007653,30,1454,2887.96,FAILED,USSD,POS,2026-09-21 03:54:00,mobile_app
